Tenacity at Break (Standard),"0.24298",N/tex
Tensile extension at Break (Standard),"112.57944",mm
Tenacity at Yield ,,N/tex

Time,Extension,Load,Tensile strain (Extension),Tensile stress,Tenacity,Tensile extension
"37.10000","37.07956","1.27728","1.15874","0.21288","1.27728","37.07956"
"37.20000","37.17955","1.16027","1.16186","0.19338","1.16027","37.17955"
"37.30000","37.27942","1.21619","1.16498","0.20270","1.21619","37.27942"
"37.40000","37.37943","1.29708","1.16811","0.21618","1.29708","37.37943"
"37.50000","37.47958","1.33397","1.17124","0.22233","1.33397","37.47958"
"37.60000","37.57953","1.28026","1.17436","0.21338","1.28026","37.57953"
"37.70000","37.67939","1.29587","1.17748","0.21598","1.29587","37.67939"
"37.80000","37.77942","1.31288","1.18061","0.21881","1.31288","37.77942"
"37.90000","37.87958","1.28756","1.18374","0.21459","1.28756","37.87958"
"38.00000","37.97951","1.30046","1.18686","0.21674","1.30046","37.97951"
"38.10000","38.07939","1.29385","1.18998","0.21564","1.29385","38.07939"
"38.20000","38.17948","1.27246","1.19311","0.21208","1.27246","38.17948"
"38.30000","38.27960","1.28102","1.19624","0.21350","1.28102","38.27960"
"38.40000","38.37952","1.33611","1.19936","0.22268","1.33611","38.37952"
"38.50000","38.47942","1.33949","1.20248","0.22325","1.33949","38.47942"
"38.60000","38.57945","1.28140","1.20561","0.21357","1.28140","38.57945"
"38.70000","38.67953","1.32796","1.20874","0.22133","1.32796","38.67953"
"38.80000","38.77948","1.35947","1.21186","0.22658","1.35947","38.77948"
"38.90000","38.87941","1.40141","1.21498","0.23357","1.40141","38.87941"
"39.00000","38.97944","1.33574","1.21811","0.22262","1.33574","38.97944"
"39.10000","39.07955","1.29818","1.22124","0.21636","1.29818","39.07955"
"39.20000","39.17949","1.40215","1.22436","0.23369","1.40215","39.17949"
"39.30000","39.27939","1.32337","1.22748","0.22056","1.32337","39.27939"
"39.40000","39.37943","1.25160","1.23061","0.20860","1.25160","39.37943"
"39.50000","39.47954","1.37800","1.23374","0.22967","1.37800","39.47954"
"39.60000","39.57951","1.34936","1.23686","0.22489","1.34936","39.57951"
"39.70000","39.67938","1.35619","1.23998","0.22603","1.35619","39.67938"
"39.80000","39.77936","1.33579","1.24310","0.22263","1.33579","39.77936"
"39.90000","39.87958","1.36896","1.24624","0.22816","1.36896","39.87958"
"40.00000","39.97955","1.31097","1.24936","0.21849","1.31097","39.97955"
"40.10000","40.07932","1.40050","1.25248","0.23342","1.40050","40.07932"
"40.20000","40.17938","1.42061","1.25561","0.23677","1.42061","40.17938"
"40.30000","40.27954","1.38309","1.25874","0.23051","1.38309","40.27954"
"40.40000","40.37946","1.43639","1.26186","0.23940","1.43639","40.37946"
"40.50000","40.47942","1.35805","1.26498","0.22634","1.35805","40.47942"
"40.60000","40.57944","1.43996","1.26811","0.23999","1.43996","40.57944"
"40.70000","40.67957","1.40549","1.27124","0.23425","1.40549","40.67957"
"40.80000","40.77951","1.37714","1.27436","0.22952","1.37714","40.77951"
"40.90000","40.87938","1.44202","1.27748","0.24034","1.44202","40.87938"
"41.00000","40.97929","1.37698","1.28060","0.22950","1.37698","40.97929"
"41.10000","41.07945","1.36693","1.28373","0.22782","1.36693","41.07945"
"41.20000","41.17945","1.45744","1.28686","0.24291","1.45744","41.17945"
"41.30000","41.27942","1.40611","1.28998","0.23435","1.40611","41.27942"
"41.40000","41.37943","1.49216","1.29311","0.24869","1.49216","41.37943"
"41.50000","41.47950","1.43459","1.29623","0.23910","1.43459","41.47950"
"41.60000","41.57949","1.42738","1.29936","0.23790","1.42738","41.57949"
"41.70000","41.67939","1.48071","1.30248","0.24678","1.48071","41.67939"
"41.80000","41.77943","1.54676","1.30561","0.25779","1.54676","41.77943"
"41.90000","41.87953","1.49713","1.30874","0.24952","1.49713","41.87953"
"42.00000","41.97954","1.36914","1.31186","0.22819","1.36914","41.97954"
"42.10000","42.07936","1.47435","1.31498","0.24572","1.47435","42.07936"
"42.20000","42.17933","1.51848","1.31810","0.25308","1.51848","42.17933"
"42.30000","42.27951","1.46721","1.32123","0.24454","1.46721","42.27951"
"42.40000","42.37954","1.46822","1.32436","0.24470","1.46822","42.37954"
"42.50000","42.47932","1.43872","1.32748","0.23979","1.43872","42.47932"
"42.60000","42.57932","1.45188","1.33060","0.24198","1.45188","42.57932"
"42.70000","42.67955","1.44827","1.33374","0.24138","1.44827","42.67955"
"42.80000","42.77945","1.40961","1.33686","0.23493","1.40961","42.77945"
"42.90000","42.87934","1.50491","1.33998","0.25082","1.50491","42.87934"
"43.00000","42.97938","1.50300","1.34311","0.25050","1.50300","42.97938"
"43.10000","43.07948","1.50302","1.34623","0.25050","1.50302","43.07948"
"43.20000","43.17952","1.47048","1.34936","0.24508","1.47048","43.17952"
"43.30000","43.27937","1.42829","1.35248","0.23805","1.42829","43.27937"
"43.40000","43.37941","1.48097","1.35561","0.24683","1.48097","43.37941"
"43.50000","43.47949","1.51044","1.35873","0.25174","1.51044","43.47949"
"43.60000","43.57948","1.55711","1.36186","0.25952","1.55711","43.57948"
"43.70000","43.67943","1.51225","1.36498","0.25204","1.51225","43.67943"
"43.80000","43.77938","1.52586","1.36811","0.25431","1.52586","43.77938"
"43.90000","43.87947","1.55078","1.37123","0.25846","1.55078","43.87947"
"44.00000","43.97950","1.53134","1.37436","0.25522","1.53134","43.97950"
"44.10000","44.07940","1.50215","1.37748","0.25036","1.50215","44.07940"
"44.20000","44.17940","1.53177","1.38061","0.25529","1.53177","44.17940"
"44.30000","44.27954","1.56199","1.38374","0.26033","1.56199","44.27954"
"44.40000","44.37953","1.53643","1.38686","0.25607","1.53643","44.37953"
"44.50000","44.47935","1.60589","1.38998","0.26765","1.60589","44.47935"
"44.60000","44.57931","1.52271","1.39310","0.25379","1.52271","44.57931"
"44.70000","44.67951","1.61509","1.39623","0.26918","1.61509","44.67951"
"44.80000","44.77954","1.60585","1.39936","0.26764","1.60585","44.77954"
"44.90000","44.87934","1.57619","1.40248","0.26270","1.57619","44.87934"
"45.00000","44.97943","1.54147","1.40561","0.25691","1.54147","44.97943"
"45.10000","45.07952","1.56713","1.40874","0.26119","1.56713","45.07952"
"45.20000","45.17948","1.62031","1.41186","0.27005","1.62031","45.17948"
"45.30000","45.27937","1.56240","1.41498","0.26040","1.56240","45.27937"
"45.40000","45.37941","1.54963","1.41811","0.25827","1.54963","45.37941"
"45.50000","45.47951","1.59709","1.42123","0.26618","1.59709","45.47951"
"45.60000","45.57951","1.62902","1.42436","0.27150","1.62902","45.57951"
"45.70000","45.67939","1.64497","1.42748","0.27416","1.64497","45.67939"
"45.80000","45.77938","1.55367","1.43061","0.25895","1.55367","45.77938"
"45.90000","45.87948","1.59790","1.43373","0.26632","1.59790","45.87948"
"46.00000","45.97953","1.61328","1.43686","0.26888","1.61328","45.97953"
"46.10000","46.07946","1.66225","1.43998","0.27704","1.66225","46.07946"
"46.20000","46.17941","1.61770","1.44311","0.26962","1.61770","46.17941"
"46.30000","46.27951","1.59443","1.44623","0.26574","1.59443","46.27951"
"46.40000","46.37954","1.64375","1.44936","0.27396","1.64375","46.37954"
"46.50000","46.47941","1.65704","1.45248","0.27617","1.65704","46.47941"
"46.60000","46.57941","1.57871","1.45561","0.26312","1.57871","46.57941"
"46.70000","46.67953","1.59829","1.45874","0.26638","1.59829","46.67953"
"46.80000","46.77959","1.57207","1.46186","0.26201","1.57207","46.77959"
"46.90000","46.87943","1.66212","1.46498","0.27702","1.66212","46.87943"
"47.00000","46.97941","1.74704","1.46811","0.29117","1.74704","46.97941"
"47.10000","47.07954","1.60046","1.47124","0.26674","1.60046","47.07954"
"47.20000","47.17958","1.70881","1.47436","0.28480","1.70881","47.17958"
"47.30000","47.27940","1.61776","1.47748","0.26963","1.61776","47.27940"
"47.40000","47.37941","1.69685","1.48061","0.28281","1.69685","47.37941"
"47.50000","47.47953","1.61504","1.48374","0.26917","1.61504","47.47953"
"47.60000","47.57953","1.67969","1.48686","0.27995","1.67969","47.57953"
"47.70000","47.67946","1.61504","1.48998","0.26917","1.61504","47.67946"
"47.80000","47.77943","1.71851","1.49311","0.28642","1.71851","47.77943"
"47.90000","47.87955","1.75454","1.49624","0.29242","1.75454","47.87955"
"48.00000","47.97956","1.70243","1.49936","0.28374","1.70243","47.97956"
"48.10000","48.07946","1.71172","1.50248","0.28529","1.71172","48.07946"
"48.20000","48.17941","1.73240","1.50561","0.28873","1.73240","48.17941"
"48.30000","48.27948","1.70213","1.50873","0.28369","1.70213","48.27948"
"48.40000","48.37958","1.68898","1.51186","0.28150","1.68898","48.37958"
"48.50000","48.47947","1.69975","1.51498","0.28329","1.69975","48.47947"
"48.60000","48.57943","1.77501","1.51811","0.29583","1.77501","48.57943"
"48.70000","48.67955","1.78676","1.52124","0.29779","1.78676","48.67955"
"48.80000","48.77961","1.82126","1.52436","0.30354","1.82126","48.77961"
"48.90000","48.87951","1.70190","1.52748","0.28365","1.70190","48.87951"
"49.00000","48.97942","1.69838","1.53061","0.28306","1.69838","48.97942"
"49.10000","49.07954","1.73474","1.53374","0.28912","1.73474","49.07954"
"49.20000","49.17962","1.80870","1.53686","0.30145","1.80870","49.17962"
"49.30000","49.27949","1.80094","1.53998","0.30016","1.80094","49.27949"
"49.40000","49.37945","1.72607","1.54311","0.28768","1.72607","49.37945"
"49.50000","49.47946","1.74581","1.54623","0.29097","1.74581","49.47946"
"49.60000","49.57956","1.80987","1.54936","0.30165","1.80987","49.57956"
"49.70000","49.67950","1.82306","1.55248","0.30384","1.82306","49.67950"
"49.80000","49.77948","1.77054","1.55561","0.29509","1.77054","49.77948"
"49.90000","49.87959","1.81091","1.55874","0.30182","1.81091","49.87959"
"50.00000","49.97957","1.85064","1.56186","0.30844","1.85064","49.97957"
"50.10000","50.07952","1.74422","1.56499","0.29070","1.74422","50.07952"
"50.20000","50.17950","1.79753","1.56811","0.29959","1.79753","50.17950"
"50.30000","50.27956","1.79734","1.57124","0.29956","1.79734","50.27956"
"50.40000","50.37963","1.81842","1.57436","0.30307","1.81842","50.37963"
"50.50000","50.47952","1.86290","1.57749","0.31048","1.86290","50.47952"
"50.60000","50.57944","1.84153","1.58061","0.30692","1.84153","50.57944"
"50.70000","50.67953","1.85740","1.58374","0.30957","1.85740","50.67953"
"50.80000","50.77964","1.82646","1.58686","0.30441","1.82646","50.77964"
"50.90000","50.87952","1.81907","1.58998","0.30318","1.81907","50.87952"
"51.00000","50.97944","1.86707","1.59311","0.31118","1.86707","50.97944"
"51.10000","51.07955","1.82118","1.59624","0.30353","1.82118","51.07955"
"51.20000","51.17965","1.85631","1.59936","0.30938","1.85631","51.17965"
"51.30000","51.27952","1.85912","1.60249","0.30985","1.85912","51.27952"
"51.40000","51.37946","1.86966","1.60561","0.31161","1.86966","51.37946"
"51.50000","51.47958","1.76748","1.60874","0.29458","1.76748","51.47958"
"51.60000","51.57962","1.81369","1.61186","0.30228","1.81369","51.57962"
"51.70000","51.67952","1.93265","1.61498","0.32211","1.93265","51.67952"
"51.80000","51.77950","1.91658","1.61811","0.31943","1.91658","51.77950"
"51.90000","51.87963","1.91254","1.62124","0.31876","1.91254","51.87963"
"52.00000","51.97961","1.84306","1.62436","0.30718","1.84306","51.97961"
"52.10000","52.07952","1.84995","1.62748","0.30833","1.84995","52.07952"
"52.20000","52.17951","1.90643","1.63061","0.31774","1.90643","52.17951"
"52.30000","52.27954","1.92028","1.63374","0.32005","1.92028","52.27954"
"52.40000","52.37962","1.93132","1.63686","0.32189","1.93132","52.37962"
"52.50000","52.47959","1.90107","1.63999","0.31685","1.90107","52.47959"
"52.60000","52.57950","1.94885","1.64311","0.32481","1.94885","52.57950"
"52.70000","52.67956","1.91183","1.64624","0.31864","1.91183","52.67956"
"52.80000","52.77963","1.88151","1.64936","0.31358","1.88151","52.77963"
"52.90000","52.87955","1.83795","1.65249","0.30633","1.83795","52.87955"
"53.00000","52.97946","1.96273","1.65561","0.32712","1.96273","52.97946"
"53.10000","53.07948","1.91670","1.65873","0.31945","1.91670","53.07948"
"53.20000","53.17965","1.97054","1.66186","0.32842","1.97054","53.17965"
"53.30000","53.27960","1.91399","1.66499","0.31900","1.91399","53.27960"
"53.40000","53.37950","1.96449","1.66811","0.32741","1.96449","53.37950"
"53.50000","53.47958","2.00182","1.67124","0.33364","2.00182","53.47958"
"53.60000","53.57967","1.98957","1.67436","0.33160","1.98957","53.57967"
"53.70000","53.67958","1.93990","1.67749","0.32332","1.93990","53.67958"
"53.80000","53.77949","1.95433","1.68061","0.32572","1.95433","53.77949"
"53.90000","53.87960","2.03804","1.68374","0.33967","2.03804","53.87960"
"54.00000","53.97965","1.97360","1.68686","0.32893","1.97360","53.97965"
"54.10000","54.07949","1.94601","1.68998","0.32433","1.94601","54.07949"
"54.20000","54.17950","1.95992","1.69311","0.32665","1.95992","54.17950"
"54.30000","54.27961","2.05654","1.69624","0.34276","2.05654","54.27961"
"54.40000","54.37958","2.03469","1.69936","0.33912","2.03469","54.37958"
"54.50000","54.47955","1.99530","1.70249","0.33255","1.99530","54.47955"
"54.60000","54.57948","1.96049","1.70561","0.32675","1.96049","54.57948"
"54.70000","54.67952","2.02985","1.70873","0.33831","2.02985","54.67952"
"54.80000","54.77966","2.05551","1.71186","0.34259","2.05551","54.77966"
"54.90000","54.87961","1.98982","1.71499","0.33164","1.98982","54.87961"
"55.00000","54.97948","1.99827","1.71811","0.33305","1.99827","54.97948"
"55.10000","55.07956","1.99793","1.72124","0.33299","1.99793","55.07956"
"55.20000","55.17964","2.07462","1.72436","0.34577","2.07462","55.17964"
"55.30000","55.27958","2.09917","1.72749","0.34986","2.09917","55.27958"
"55.40000","55.37947","2.05634","1.73061","0.34272","2.05634","55.37947"
"55.50000","55.47953","2.01285","1.73374","0.33548","2.01285","55.47953"
"55.60000","55.57969","2.09566","1.73687","0.34928","2.09566","55.57969"
"55.70000","55.67958","2.04942","1.73999","0.34157","2.04942","55.67958"
"55.80000","55.77946","2.03754","1.74311","0.33959","2.03754","55.77946"
"55.90000","55.87953","2.04488","1.74624","0.34081","2.04488","55.87953"
"56.00000","55.97968","2.08926","1.74936","0.34821","2.08926","55.97968"
"56.10000","56.07957","2.07726","1.75249","0.34621","2.07726","56.07957"
"56.20000","56.17944","2.09683","1.75561","0.34947","2.09683","56.17944"
"56.30000","56.27957","2.00577","1.75874","0.33429","2.00577","56.27957"
"56.40000","56.37960","2.11210","1.76186","0.35202","2.11210","56.37960"
"56.50000","56.47952","2.13863","1.76498","0.35644","2.13863","56.47952"
"56.60000","56.57947","2.10013","1.76811","0.35002","2.10013","56.57947"
"56.70000","56.67960","2.14302","1.77124","0.35717","2.14302","56.67960"
"56.80000","56.77958","2.06442","1.77436","0.34407","2.06442","56.77958"
"56.90000","56.87957","2.13837","1.77749","0.35639","2.13837","56.87957"
"57.00000","56.97947","2.11660","1.78061","0.35277","2.11660","56.97947"
"57.10000","57.07946","2.05874","1.78373","0.34312","2.05874","57.07946"
"57.20000","57.17960","2.14738","1.78686","0.35790","2.14738","57.17960"
"57.30000","57.27954","2.13339","1.78999","0.35557","2.13339","57.27954"
"57.40000","57.37946","2.20490","1.79311","0.36748","2.20490","57.37946"
"57.50000","57.47953","2.21321","1.79624","0.36887","2.21321","57.47953"
"57.60000","57.57965","2.13180","1.79936","0.35530","2.13180","57.57965"
"57.70000","57.67957","2.16416","1.80249","0.36069","2.16416","57.67957"
"57.80000","57.77945","2.20493","1.80561","0.36749","2.20493","57.77945"
"57.90000","57.87947","2.11420","1.80873","0.35237","2.11420","57.87947"
"58.00000","57.97956","2.15647","1.81186","0.35941","2.15647","57.97956"
"58.10000","58.07952","2.16428","1.81499","0.36071","2.16428","58.07952"
"58.20000","58.17946","2.18192","1.81811","0.36365","2.18192","58.17946"
"58.30000","58.27952","2.21827","1.82124","0.36971","2.21827","58.27952"
"58.40000","58.37963","2.15198","1.82436","0.35866","2.15198","58.37963"
"58.50000","58.47956","2.22142","1.82749","0.37024","2.22142","58.47956"
"58.60000","58.57946","2.15607","1.83061","0.35935","2.15607","58.57946"
"58.70000","58.67952","2.24666","1.83374","0.37444","2.24666","58.67952"
"58.80000","58.77958","2.27689","1.83686","0.37948","2.27689","58.77958"
"58.90000","58.87951","2.20212","1.83998","0.36702","2.20212","58.87951"
"59.00000","58.97946","2.29799","1.84311","0.38300","2.29799","58.97946"
"59.10000","59.07951","2.27173","1.84623","0.37862","2.27173","59.07951"
"59.20000","59.17953","2.26078","1.84936","0.37680","2.26078","59.17953"
"59.30000","59.27954","2.26095","1.85249","0.37683","2.26095","59.27954"
"59.40000","59.37946","2.26387","1.85561","0.37731","2.26387","59.37946"
"59.50000","59.47942","2.32851","1.85873","0.38809","2.32851","59.47942"
"59.60000","59.57959","2.26749","1.86186","0.37791","2.26749","59.57959"
"59.70000","59.67956","2.26270","1.86499","0.37712","2.26270","59.67956"
"59.80000","59.77941","2.31860","1.86811","0.38643","2.31860","59.77941"
"59.90000","59.87945","2.23683","1.87123","0.37280","2.23683","59.87945"
"60.00000","59.97956","2.30394","1.87436","0.38399","2.30394","59.97956"
"60.10000","60.07950","2.36323","1.87748","0.39387","2.36323","60.07950"
"60.20000","60.17939","2.25236","1.88061","0.37539","2.25236","60.17939"
"60.30000","60.27943","2.26571","1.88373","0.37762","2.26571","60.27943"
"60.40000","60.37960","2.32037","1.88686","0.38673","2.32037","60.37960"
"60.50000","60.47952","2.35153","1.88998","0.39192","2.35153","60.47952"
"60.60000","60.57942","2.32691","1.89311","0.38782","2.32691","60.57942"
"60.70000","60.67945","2.31686","1.89623","0.38614","2.31686","60.67945"
"60.80000","60.77956","2.34332","1.89936","0.39055","2.34332","60.77956"
"60.90000","60.87948","2.33505","1.90248","0.38918","2.33505","60.87948"
"61.00000","60.97941","2.40431","1.90561","0.40072","2.40431","60.97941"
"61.10000","61.07945","2.42416","1.90873","0.40403","2.42416","61.07945"
"61.20000","61.17955","2.36715","1.91186","0.39453","2.36715","61.17955"
"61.30000","61.27951","2.34455","1.91498","0.39076","2.34455","61.27951"
"61.40000","61.37943","2.34409","1.91811","0.39068","2.34409","61.37943"
"61.50000","61.47944","2.31336","1.92123","0.38556","2.31336","61.47944"
"61.60000","61.57948","2.33107","1.92436","0.38851","2.33107","61.57948"
"61.70000","61.67952","2.34329","1.92748","0.39055","2.34329","61.67952"
"61.80000","61.77940","2.36686","1.93061","0.39448","2.36686","61.77940"
"61.90000","61.87935","2.40693","1.93373","0.40115","2.40693","61.87935"
"62.00000","61.97959","2.38893","1.93686","0.39815","2.38893","61.97959"
"62.10000","62.07958","2.34737","1.93999","0.39123","2.34737","62.07958"
"62.20000","62.17940","2.39150","1.94311","0.39858","2.39150","62.17940"
"62.30000","62.27940","2.39260","1.94623","0.39877","2.39260","62.27940"
"62.40000","62.37954","2.34630","1.94936","0.39105","2.34630","62.37954"
"62.50000","62.47947","2.40151","1.95248","0.40025","2.40151","62.47947"
"62.60000","62.57933","2.44270","1.95560","0.40712","2.44270","62.57933"
"62.70000","62.67937","2.42846","1.95873","0.40474","2.42846","62.67937"
"62.80000","62.77951","2.41845","1.96186","0.40308","2.41845","62.77951"
"62.90000","62.87950","2.44956","1.96498","0.40826","2.44956","62.87950"
"63.00000","62.97937","2.41566","1.96811","0.40261","2.41566","62.97937"
"63.10000","63.07942","2.49586","1.97123","0.41598","2.49586","63.07942"
"63.20000","63.17950","2.45988","1.97436","0.40998","2.45988","63.17950"
"63.30000","63.27951","2.40403","1.97748","0.40067","2.40403","63.27951"
"63.40000","63.37938","2.47032","1.98061","0.41172","2.47032","63.37938"
"63.50000","63.47939","2.44045","1.98373","0.40674","2.44045","63.47939"
"63.60000","63.57947","2.50016","1.98686","0.41669","2.50016","63.57947"
"63.70000","63.67952","2.44152","1.98998","0.40692","2.44152","63.67952"
"63.80000","63.77942","2.50108","1.99311","0.41685","2.50108","63.77942"
"63.90000","63.87940","2.53120","1.99623","0.42187","2.53120","63.87940"
"64.00000","63.97948","2.47825","1.99936","0.41304","2.47825","63.97948"
"64.10000","64.07950","2.56615","2.00248","0.42769","2.56615","64.07950"
"64.20000","64.17935","2.46889","2.00560","0.41148","2.46889","64.17935"
"64.30000","64.27933","2.60763","2.00873","0.43461","2.60763","64.27933"
"64.40000","64.37955","2.54480","2.01186","0.42413","2.54480","64.37955"
"64.50000","64.47951","2.49086","2.01498","0.41514","2.49086","64.47951"
"64.60000","64.57939","2.49193","2.01811","0.41532","2.49193","64.57939"
"64.70000","64.67937","2.53156","2.02123","0.42193","2.53156","64.67937"
"64.80000","64.77952","2.55384","2.02436","0.42564","2.55384","64.77952"
"64.90000","64.87950","2.57483","2.02748","0.42914","2.57483","64.87950"
"65.00000","64.97935","2.54074","2.03060","0.42346","2.54074","64.97935"
"65.10000","65.07940","2.56570","2.03373","0.42762","2.56570","65.07940"
"65.20000","65.17950","2.61039","2.03686","0.43506","2.61039","65.17950"
"65.30000","65.27945","2.64909","2.03998","0.44151","2.64909","65.27945"
"65.40000","65.37939","2.58587","2.04311","0.43098","2.58587","65.37939"
"65.50000","65.47940","2.61732","2.04623","0.43622","2.61732","65.47940"
"65.60000","65.57952","2.62604","2.04936","0.43767","2.62604","65.57952"
"65.70000","65.67954","2.53233","2.05249","0.42205","2.53233","65.67954"
"65.80000","65.77939","2.58419","2.05561","0.43070","2.58419","65.77939"
"65.90000","65.87935","2.65205","2.05873","0.44201","2.65205","65.87935"
"66.00000","65.97943","2.57742","2.06186","0.42957","2.57742","65.97943"
"66.10000","66.07958","2.62838","2.06499","0.43806","2.62838","66.07958"
"66.20000","66.17943","2.63350","2.06811","0.43892","2.63350","66.17943"
"66.30000","66.27937","2.55666","2.07123","0.42611","2.55666","66.27937"
"66.40000","66.37945","2.58555","2.07436","0.43092","2.58555","66.37945"
"66.50000","66.47948","2.63360","2.07748","0.43893","2.63360","66.47948"
"66.60000","66.57935","2.65773","2.08060","0.44295","2.65773","66.57935"
"66.70000","66.67937","2.60555","2.08373","0.43426","2.60555","66.67937"
"66.80000","66.77959","2.64667","2.08686","0.44111","2.64667","66.77959"
"66.90000","66.87955","2.73091","2.08999","0.45515","2.73091","66.87955"
"67.00000","66.97938","2.64295","2.09311","0.44049","2.64295","66.97938"
"67.10000","67.07938","2.67384","2.09623","0.44564","2.67384","67.07938"
"67.20000","67.17951","2.66160","2.09936","0.44360","2.66160","67.17951"
"67.30000","67.27951","2.73358","2.10248","0.45560","2.73358","67.27951"
"67.40000","67.37936","2.70830","2.10561","0.45138","2.70830","67.37936"
"67.50000","67.47943","2.73235","2.10873","0.45539","2.73235","67.47943"
"67.60000","67.57952","2.72298","2.11186","0.45383","2.72298","67.57952"
"67.70000","67.67953","2.75011","2.11499","0.45835","2.75011","67.67953"
"67.80000","67.77938","2.71363","2.11811","0.45227","2.71363","67.77938"
"67.90000","67.87939","2.70438","2.12123","0.45073","2.70438","67.87939"
"68.00000","67.97950","2.72030","2.12436","0.45338","2.72030","67.97950"
"68.10000","68.07954","2.79028","2.12749","0.46505","2.79028","68.07954"
"68.20000","68.17943","2.78727","2.13061","0.46455","2.78727","68.17943"
"68.30000","68.27937","2.71018","2.13373","0.45170","2.71018","68.27937"
"68.40000","68.37948","2.70793","2.13686","0.45132","2.70793","68.37948"
"68.50000","68.47955","2.72620","2.13999","0.45437","2.72620","68.47955"
"68.60000","68.57944","2.76862","2.14311","0.46144","2.76862","68.57944"
"68.70000","68.67937","2.74223","2.14623","0.45704","2.74223","68.67937"
"68.80000","68.77950","2.73351","2.14936","0.45558","2.73351","68.77950"
"68.90000","68.87958","2.76956","2.15249","0.46159","2.76956","68.87958"
"69.00000","68.97938","2.76848","2.15561","0.46141","2.76848","68.97938"
"69.10000","69.07941","2.85080","2.15873","0.47513","2.85080","69.07941"
"69.20000","69.17953","2.79183","2.16186","0.46531","2.79183","69.17953"
"69.30000","69.27955","2.83519","2.16499","0.47253","2.83519","69.27955"
"69.40000","69.37944","2.79056","2.16811","0.46509","2.79056","69.37944"
"69.50000","69.47940","2.80133","2.17123","0.46689","2.80133","69.47940"
"69.60000","69.57954","2.80595","2.17436","0.46766","2.80595","69.57954"
"69.70000","69.67957","2.84264","2.17749","0.47377","2.84264","69.67957"
"69.80000","69.77941","2.82553","2.18061","0.47092","2.82553","69.77941"
"69.90000","69.87946","2.82035","2.18373","0.47006","2.82035","69.87946"
"70.00000","69.97952","2.88277","2.18686","0.48046","2.88277","69.97952"
"70.10000","70.07956","2.76638","2.18999","0.46106","2.76638","70.07956"
"70.20000","70.17944","2.86504","2.19311","0.47751","2.86504","70.17944"
"70.30000","70.27947","2.92494","2.19623","0.48749","2.92494","70.27947"
"70.40000","70.37949","2.88676","2.19936","0.48113","2.88676","70.37949"
"70.50000","70.47960","2.89754","2.20249","0.48292","2.89754","70.47960"
"70.60000","70.57948","2.88666","2.20561","0.48111","2.88666","70.57948"
"70.70000","70.67941","2.97750","2.20873","0.49625","2.97750","70.67941"
"70.80000","70.77949","2.91421","2.21186","0.48570","2.91421","70.77949"
"70.90000","70.87959","2.88424","2.21499","0.48071","2.88424","70.87959"
"71.00000","70.97951","2.87289","2.21811","0.47882","2.87289","70.97951"
"71.10000","71.07943","2.88288","2.22123","0.48048","2.88288","71.07943"
"71.20000","71.17955","2.95870","2.22436","0.49312","2.95870","71.17955"
"71.30000","71.27959","2.88858","2.22749","0.48143","2.88858","71.27959"
"71.40000","71.37942","2.86840","2.23061","0.47807","2.86840","71.37942"
"71.50000","71.47945","2.90253","2.23373","0.48375","2.90253","71.47945"
"71.60000","71.57957","2.93875","2.23686","0.48979","2.93875","71.57957"
"71.70000","71.67960","2.96061","2.23999","0.49343","2.96061","71.67960"
"71.80000","71.77948","2.93621","2.24311","0.48937","2.93621","71.77948"
"71.90000","71.87943","2.97747","2.24623","0.49625","2.97747","71.87943"
"72.00000","71.97954","2.98904","2.24936","0.49817","2.98904","71.97954"
"72.10000","72.07956","2.92938","2.25249","0.48823","2.92938","72.07956"
"72.20000","72.17947","2.90342","2.25561","0.48390","2.90342","72.17947"
"72.30000","72.27950","2.95372","2.25873","0.49229","2.95372","72.27950"
"72.40000","72.37955","2.93759","2.26186","0.48960","2.93759","72.37955"
"72.50000","72.47961","3.02100","2.26499","0.50350","3.02100","72.47961"
"72.60000","72.57951","2.96650","2.26811","0.49442","2.96650","72.57951"
"72.70000","72.67946","2.99569","2.27123","0.49928","2.99569","72.67946"
"72.80000","72.77950","2.97400","2.27436","0.49567","2.97400","72.77950"
"72.90000","72.87963","2.94889","2.27749","0.49148","2.94889","72.87963"
"73.00000","72.97954","3.04244","2.28061","0.50707","3.04244","72.97954"
"73.10000","73.07947","3.03265","2.28373","0.50544","3.03265","73.07947"
"73.20000","73.17954","2.92731","2.28686","0.48788","2.92731","73.17954"
"73.30000","73.27967","3.05114","2.28999","0.50852","3.05114","73.27967"
"73.40000","73.37952","3.05474","2.29311","0.50912","3.05474","73.37952"
"73.50000","73.47945","2.98525","2.29623","0.49754","2.98525","73.47945"
"73.60000","73.57958","3.05100","2.29936","0.50850","3.05100","73.57958"
"73.70000","73.67970","3.07730","2.30249","0.51288","3.07730","73.67970"
"73.80000","73.77951","3.08504","2.30561","0.51417","3.08504","73.77951"
"73.90000","73.87949","3.05431","2.30873","0.50905","3.05431","73.87949"
"74.00000","73.97957","3.10109","2.31186","0.51685","3.10109","73.97957"
"74.10000","74.07961","3.09264","2.31499","0.51544","3.09264","74.07961"
"74.20000","74.17952","3.06016","2.31811","0.51003","3.06016","74.17952"
"74.30000","74.27943","3.08399","2.32123","0.51400","3.08399","74.27943"
"74.40000","74.37958","2.99745","2.32436","0.49958","2.99745","74.37958"
"74.50000","74.47959","3.12752","2.32749","0.52125","3.12752","74.47959"
